Image,Caption
http://134.100.15.200/flickr8k/Images/1547883892_e29b3db42e.jpg,A little girl on a piece of playground equipment
http://134.100.15.200/flickr8k/Images/1547883892_e29b3db42e.jpg,An older man and woman sitting on a cement bench with frowns on their faces .
http://134.100.15.200/flickr8k/Images/154871781_ae77696b77.jpg,a middle aged man is standing next to a white wall underneath some catholic theme pictures .
http://134.100.15.200/flickr8k/Images/1554713437_61b64527dd.jpg,Two dogs run down a dirt path in the forest .
http://134.100.15.200/flickr8k/Images/1561658940_a947f2446a.jpg,A little boy shakes the snow off of a tree .
http://134.100.15.200/flickr8k/Images/1561658940_a947f2446a.jpg,A little boy in a striped shirt is standing behind a tree .
http://134.100.15.200/flickr8k/Images/1561658940_a947f2446a.jpg,girl posing on tree
http://134.100.15.200/flickr8k/Images/1561658940_a947f2446a.jpg,A little girl stands on the fence while peeking through it to look at the horse .
http://134.100.15.200/flickr8k/Images/1561658940_a947f2446a.jpg,A young girl is wearing a purple shirt and pink headband .
http://134.100.15.200/flickr8k/Images/1561658940_a947f2446a.jpg,a young child in a purple shirt hanging upside down on a swing
http://134.100.15.200/flickr8k/Images/1572532018_64c030c974.jpg,Two redheaded boys in brown shirts stand on a table and are fighting with sticks .
http://134.100.15.200/flickr8k/Images/1572532018_64c030c974.jpg,A swimmer is doing the backstroke in the swimming pool .
http://134.100.15.200/flickr8k/Images/1572532018_64c030c974.jpg,Boat number 5 has several men with life jackets paddling the water .
http://134.100.15.200/flickr8k/Images/1572532018_64c030c974.jpg,A young girl holding a boogie board at the beach
http://134.100.15.200/flickr8k/Images/1584315962_5b0b45d02d.jpg,A man is hiking on a snow-covered trail .
http://134.100.15.200/flickr8k/Images/1584315962_5b0b45d02d.jpg,A man with a red collar and gray beard looks at the camera .
http://134.100.15.200/flickr8k/Images/160792599_6a7ec52516.jpg,a little boy at the beach with a surfboard
http://134.100.15.200/flickr8k/Images/160792599_6a7ec52516.jpg,A person walks along the beach and leaves footprints in the sand .
http://134.100.15.200/flickr8k/Images/160792599_6a7ec52516.jpg,A black dog walks on the beach near the rocks .
http://134.100.15.200/flickr8k/Images/1626754053_81126b67b6.jpg,Three dogs are running in a field .
http://134.100.15.200/flickr8k/Images/1626754053_81126b67b6.jpg,"Two dogs , one brown and white and one black and white , run on a field ."
http://134.100.15.200/flickr8k/Images/1626754053_81126b67b6.jpg,Two dogs run through a field .
http://134.100.15.200/flickr8k/Images/1626754053_81126b67b6.jpg,"Three black dogs , two with tan markings , are running along grass ."
http://134.100.15.200/flickr8k/Images/1626754053_81126b67b6.jpg,Three dogs are playing in a field .
http://134.100.15.200/flickr8k/Images/1626754053_81126b67b6.jpg,A small boy with braids runs through a field of tall green grass .
http://134.100.15.200/flickr8k/Images/1659358141_0433c9bf99.jpg,Two dogs run through a field .
http://134.100.15.200/flickr8k/Images/166507476_9be5b9852a.jpg,a toddler wearing colorful shorts is standing in the water .
http://134.100.15.200/flickr8k/Images/166507476_9be5b9852a.jpg,a brown and black dog swimming in a river
http://134.100.15.200/flickr8k/Images/1674612291_7154c5ab61.jpg,Large dog plays with two smaller dogs on grass .
http://134.100.15.200/flickr8k/Images/1674612291_7154c5ab61.jpg,A dog fetches a ball in a field .
http://134.100.15.200/flickr8k/Images/1682079482_9a72fa57fa.jpg,A young girl is wearing a purple shirt and pink headband .
http://134.100.15.200/flickr8k/Images/170100272_d820db2199.jpg,People are gathered around watching children with a pig .
http://134.100.15.200/flickr8k/Images/170100272_d820db2199.jpg,A girl with a bucket of water is being chased by a boy with a bucket of water .
http://134.100.15.200/flickr8k/Images/1714316707_8bbaa2a2ba.jpg,Two smiling little girls playing in a fountain with other people .
http://134.100.15.200/flickr8k/Images/1714316707_8bbaa2a2ba.jpg,Two boys jumping off the pier into the water .
http://134.100.15.200/flickr8k/Images/172097782_f0844ec317.jpg,A boy in a blue life jacket jumps into the water .
http://134.100.15.200/flickr8k/Images/172097782_f0844ec317.jpg,A man wearing a water pack and shorts on an outdoor trail .
http://134.100.15.200/flickr8k/Images/172097782_f0844ec317.jpg,A dog is taking a dive into a body of water .
http://134.100.15.200/flickr8k/Images/172097782_f0844ec317.jpg,A man wakeboards on choppy water .
http://134.100.15.200/flickr8k/Images/172097782_f0844ec317.jpg,A man with a wake-board is diving over a surface that is not water .
http://134.100.15.200/flickr8k/Images/1764955991_5e53a28c87.jpg,A dog with a ball in his mouth running down a road covered in leaves .
http://134.100.15.200/flickr8k/Images/1764955991_5e53a28c87.jpg,A dog rolls on the ground .
http://134.100.15.200/flickr8k/Images/1764955991_5e53a28c87.jpg,"A white dog runs along a path , trailing a leash ."
http://134.100.15.200/flickr8k/Images/1764955991_5e53a28c87.jpg,A blue SUV drives in a stream surrounded by woodlands .
http://134.100.15.200/flickr8k/Images/1764955991_5e53a28c87.jpg,A motocross bike is being ridden along a woodland path .
http://134.100.15.200/flickr8k/Images/1764955991_5e53a28c87.jpg,A mountain biker is racing through a shaded trail .
http://134.100.15.200/flickr8k/Images/1764955991_5e53a28c87.jpg,Two dogs run down a dirt path in the forest .
http://134.100.15.200/flickr8k/Images/1765164972_92dac06fa9.jpg,A man jumps while snow skiing .
http://134.100.15.200/flickr8k/Images/1765164972_92dac06fa9.jpg,A woman with a camera on a tripod is smiling for another camera .
http://134.100.15.200/flickr8k/Images/1765164972_92dac06fa9.jpg,A Miami basketball player dribbles by an Arizona State player .
http://134.100.15.200/flickr8k/Images/1765164972_92dac06fa9.jpg,Two men and a woman smile at the camera .
http://134.100.15.200/flickr8k/Images/1765164972_92dac06fa9.jpg,Basketball players in action .
http://134.100.15.200/flickr8k/Images/1772859261_236c09b861.jpg,A dog splashes through the water .
http://134.100.15.200/flickr8k/Images/1772859261_236c09b861.jpg,A black and white dog is splashing in a stream .
http://134.100.15.200/flickr8k/Images/1772859261_236c09b861.jpg,a grey dog swimming through a river with a stick in his mouth
http://134.100.15.200/flickr8k/Images/1772859261_236c09b861.jpg,A surfer in water and foam .
http://134.100.15.200/flickr8k/Images/1773928579_5664a810dc.jpg,A mountain biker is jumping his bike over a rock as another cyclist stands on the trail watching .
http://134.100.15.200/flickr8k/Images/1773928579_5664a810dc.jpg,People are standing on the Hollywood walk of fame .
http://134.100.15.200/flickr8k/Images/1773928579_5664a810dc.jpg,A man rides a yellow bike over a ramp while others watch .
http://134.100.15.200/flickr8k/Images/1773928579_5664a810dc.jpg,Two dogs playing on the beach .
http://134.100.15.200/flickr8k/Images/1786425974_c7c5ad6aa1.jpg,A man with a big backpack is walking through a grass trail up a hill .
http://134.100.15.200/flickr8k/Images/1786425974_c7c5ad6aa1.jpg,"A dog in a grassy field , looking up ."
http://134.100.15.200/flickr8k/Images/1786425974_c7c5ad6aa1.jpg,A person drives an ATV through mud .
http://134.100.15.200/flickr8k/Images/180094434_b0f244832d.jpg,Three boys play around a fountain in an office building courtyard .
http://134.100.15.200/flickr8k/Images/180094434_b0f244832d.jpg,A woman is reading literature and sitting on the front stoop of a building .
http://134.100.15.200/flickr8k/Images/180094434_b0f244832d.jpg,A man standing in front of a brick building .
http://134.100.15.200/flickr8k/Images/180094434_b0f244832d.jpg,A man with dreadlocks and a backpack walks down the sidewalk with colorful buildings in the background .
http://134.100.15.200/flickr8k/Images/180506881_de0f59770f.jpg,A skateboarder is performing a trick in the air .
http://134.100.15.200/flickr8k/Images/180506881_de0f59770f.jpg,A man is holding up a small poster with two people in it .
http://134.100.15.200/flickr8k/Images/180506881_de0f59770f.jpg,A person in skis is jumping off the side of a tree while someone records it .
http://134.100.15.200/flickr8k/Images/180506881_de0f59770f.jpg,A young man shocks the audience with his skateboard tricks .
http://134.100.15.200/flickr8k/Images/1808370027_2088394eb4.jpg,A white dog is walking through a river that runs through a rocky landscape .
http://134.100.15.200/flickr8k/Images/1808370027_2088394eb4.jpg,A woman wading through a pool in front of a waterfall .
http://134.100.15.200/flickr8k/Images/1808370027_2088394eb4.jpg,Two white dogs running
http://134.100.15.200/flickr8k/Images/1808370027_2088394eb4.jpg,A black and white dog is splashing in a stream .
http://134.100.15.200/flickr8k/Images/1808370027_2088394eb4.jpg,A white dog is chasing a stuffed animal being pulled on a string .
http://134.100.15.200/flickr8k/Images/1836335410_de8313a64e.jpg,Two people are sitting next to a wood-stacked campfire at night .
http://134.100.15.200/flickr8k/Images/1836335410_de8313a64e.jpg,two men sit on a chairlift .
http://134.100.15.200/flickr8k/Images/1897025969_0c41688fa6.jpg,A white dog has its head on the ground .
http://134.100.15.200/flickr8k/Images/1897025969_0c41688fa6.jpg,A furry dog attempts to dry itself by shaking the water off its coat .
http://134.100.15.200/flickr8k/Images/1897025969_0c41688fa6.jpg,Two long-haired puppy dogs have a romp in the snow .
http://134.100.15.200/flickr8k/Images/1897025969_0c41688fa6.jpg,A tan dog runs down a wooden staircase to the green grass .
http://134.100.15.200/flickr8k/Images/1897025969_0c41688fa6.jpg,A puppy mouthing a pole on the ground .
http://134.100.15.200/flickr8k/Images/1897025969_0c41688fa6.jpg,a black dog is approaching a golden dog on pebbly beach .
http://134.100.15.200/flickr8k/Images/189721896_1ffe76d89e.jpg,A rock climber climbs in between two very large rocks .
http://134.100.15.200/flickr8k/Images/189721896_1ffe76d89e.jpg,A boy climbs up some rocks .
http://134.100.15.200/flickr8k/Images/189721896_1ffe76d89e.jpg,A man wakeboards on choppy water .
http://134.100.15.200/flickr8k/Images/189721896_1ffe76d89e.jpg,person rock climbing
http://134.100.15.200/flickr8k/Images/189721896_1ffe76d89e.jpg,A person in a red shirt climbing up a rock face covered in assist handles .
http://134.100.15.200/flickr8k/Images/191003285_edd8d0cf58.jpg,A little boy is eating his food off of a spoon while sitting on a patio .
http://134.100.15.200/flickr8k/Images/191003285_edd8d0cf58.jpg,Three people sit at an outdoor cafe .
http://134.100.15.200/flickr8k/Images/191003285_edd8d0cf58.jpg,A man and young girl eat a meal on a city street .
http://134.100.15.200/flickr8k/Images/191003285_edd8d0cf58.jpg,A man in a black cap is opening a bag beside a bicycle and a shopping cart .
http://134.100.15.200/flickr8k/Images/1917265421_aeccf1ca38.jpg,A woman next to a dog which is running an obstacle course .
http://134.100.15.200/flickr8k/Images/1917265421_aeccf1ca38.jpg,Men playing soccer in a field
http://134.100.15.200/flickr8k/Images/1917265421_aeccf1ca38.jpg,A man watches two small boys playing in a naturally formed rock .
http://134.100.15.200/flickr8k/Images/1917265421_aeccf1ca38.jpg,"Six children , all with black hair , sit at a table for a picture ."
http://134.100.15.200/flickr8k/Images/1962729184_6996e128e7.jpg,A group of people walking a city street in warm weather .
http://134.100.15.200/flickr8k/Images/1962729184_6996e128e7.jpg,People are standing on the Hollywood walk of fame .
http://134.100.15.200/flickr8k/Images/1962729184_6996e128e7.jpg,Many bundled up people are standing in a public square .
http://134.100.15.200/flickr8k/Images/1962729184_6996e128e7.jpg,Chinese market street in the winter time .
http://134.100.15.200/flickr8k/Images/197107117_4b438b1872.jpg,A rock climber climbs in between two very large rocks .
http://134.100.15.200/flickr8k/Images/197107117_4b438b1872.jpg,"A solitary climber on snowy , high mountains ."
http://134.100.15.200/flickr8k/Images/197107117_4b438b1872.jpg,A snowboarder vaulting over a rock ridge .
http://134.100.15.200/flickr8k/Images/197107117_4b438b1872.jpg,A black dog walking along a rocky terrain .
http://134.100.15.200/flickr8k/Images/197107117_4b438b1872.jpg,A motocross bike is being ridden over rocks .
http://134.100.15.200/flickr8k/Images/197504190_fd1fc3d4b7.jpg,Two girls are sitting on a path by a river with their bicycles parked beside them .
http://134.100.15.200/flickr8k/Images/197504190_fd1fc3d4b7.jpg,Five people standing in front of a body of water .
http://134.100.15.200/flickr8k/Images/197504190_fd1fc3d4b7.jpg,A black dog jumping off a river bank near a wooded area .
http://134.100.15.200/flickr8k/Images/197504190_fd1fc3d4b7.jpg,A girl with a bucket of water is being chased by a boy with a bucket of water .
http://134.100.15.200/flickr8k/Images/1982852140_56425fa7a2.jpg,A young boy in swimming trunks is walking with his arms outstretched on the beach .
http://134.100.15.200/flickr8k/Images/1982852140_56425fa7a2.jpg,Two dogs are running towards each other on a beach .
http://134.100.15.200/flickr8k/Images/1982852140_56425fa7a2.jpg,A person walks along the beach and leaves footprints in the sand .
http://134.100.15.200/flickr8k/Images/1982852140_56425fa7a2.jpg,A dog is running along the beach beside the ocean .
http://134.100.15.200/flickr8k/Images/1982852140_56425fa7a2.jpg,a dog on the beach .
http://134.100.15.200/flickr8k/Images/1982852140_56425fa7a2.jpg,A boy is on the beach with a paddle in his hand as he walks through the ocean water .
http://134.100.15.200/flickr8k/Images/1998457059_c9ac9a1e1a.jpg,A black dog is coming out of the ocean water on the beach with something in its mouth .
http://134.100.15.200/flickr8k/Images/1998457059_c9ac9a1e1a.jpg,A black dog on a beach carrying a ball in its mouth .
http://134.100.15.200/flickr8k/Images/1998457059_c9ac9a1e1a.jpg,A swimmer is doing the backstroke in the swimming pool .
http://134.100.15.200/flickr8k/Images/200771289_31902164a7.jpg,"An asian man in a suit on the subway , asleep ."
http://134.100.15.200/flickr8k/Images/200771289_31902164a7.jpg,A crowd of people at an outdoor event
http://134.100.15.200/flickr8k/Images/200771289_31902164a7.jpg,A man looking at produce .
http://134.100.15.200/flickr8k/Images/200771289_31902164a7.jpg,a man stands next to a bus .
http://134.100.15.200/flickr8k/Images/2021613437_d99731f986.jpg,A boy wearing a Steve Nash shirt dribbles a basketball on an indoor court .
